method,client_id,num_runs,data_size_mean,data_size_std,selection_count_mean,selection_count_std,accepted_update_count_mean,accepted_update_count_std,rejected_update_count_mean,rejected_update_count_std,acceptance_rate_mean,acceptance_rate_std,selection_freshness_score_mean,selection_freshness_score_std,selection_pressure_mean,selection_pressure_std,diversity_score_mean,diversity_score_std,historical_utility_mean,historical_utility_std,reliability_score_mean,reliability_score_std,battery_level_mean,battery_level_std,network_latency_mean,network_latency_std
hierarchical_intelligent_no_fairness,C10,5,76.8,24.028316628511455,3.2,3.4292856398964493,2.4,3.3823069050575527,0.8,0.7483314773547883,0.58,0.4749736834815167,0.45,0.458257569495584,0.58,0.4749736834815167,0.5675337120104205,0.056495974852612006,0.5279232125018237,0.03454658500268593,0.7857113092878074,0.1140068494676031,46.8,16.436544649043483,70.2,37.2687536684553
hierarchical_intelligent_no_fairness,C11,5,56,5.656854249492381,5.4,3.3226495451672298,4.2,2.6381811916545836,1.2,0.7483314773547883,0.6195238095238096,0.31244192204076277,0.25,0.3872983346207417,0.6195238095238096,0.31244192204076277,0.5881267514167485,0.07530206951584553,0.5928482630348182,0.10890300059064356,0.7908209729985867,0.09666076355666824,49.6,15.512575543732252,57.6,12.784365451597509
hierarchical_intelligent_no_fairness,C12,5,65,20.630075133164205,6,4.516635916254486,4.6,3.878143885933063,1.4,1.3564659966250536,0.47777777777777775,0.4046641649809791,0.4,0.4898979485566356,0.47777777777777775,0.4046641649809791,0.5844715087615917,0.048475630888676145,0.5797667300409444,0.10254378270548262,0.7564823797941002,0.12487676219268722,50.2,22.61327044016411,70,34.158454297582026
hierarchical_intelligent_no_fairness,C13,5,76.6,17.165080832900262,2.2,2.227105745132009,1.4,1.3564659966250536,0.8,1.1661903789690602,0.4,0.37416573867739417,0.5,0.4183300132670378,0.4,0.37416573867739417,0.48543156283261973,0.12846777233849493,0.5046926761864212,0.1333798545625771,0.7715567203903899,0.1776019078589609,48,21.60555484129024,69.8,29.226015807838056
hierarchical_intelligent_no_fairness,C14,5,82.8,37.231169737197355,5,3.7416573867739413,3.8,2.85657137141714,1.2,1.1661903789690602,0.6933333333333334,0.36902273341594793,0.5,0.4472135954999579,0.6933333333333334,0.36902273341594793,0.6008894056715586,0.045169761846957576,0.5183838313064363,0.0869124139609371,0.7454227846397193,0.06790155343015455,56.4,11.46472851837321,70.4,45.292825038851355
hierarchical_intelligent_no_fairness,C15,5,62,5.253570214625479,1.6,1.019803902718557,1.4,1.019803902718557,0.2,0.4,0.7,0.4,0.7,0.2449489742783178,0.7,0.4,0.5882539958119308,0.04391296323771511,0.600062127422453,0.07701024815379484,0.8076393507304918,0.09663526636574238,38.8,16.117071694324622,84.4,18.24938355123263
hierarchical_intelligent_no_fairness,C16,5,77.4,14.554724318928201,4.8,2.7856776554368237,2.8,1.6,2,1.4142135623730951,0.4807142857142857,0.26129192369408416,0.25,0.3872983346207417,0.4807142857142857,0.26129192369408416,0.5457691093027287,0.0648921020609554,0.4326082514538689,0.10852855147721172,0.6234098155969924,0.1549837894784059,49.2,17.679366504487653,49.8,32.91443452347313
hierarchical_intelligent_no_fairness,C17,5,64.8,13.6,5.2,3.9698866482558417,4,2.8284271247461903,1.2,1.9390719429665315,0.88,0.19390719429665315,0.25,0.3872983346207417,0.88,0.19390719429665315,0.5134067456455329,0.10659510199165083,0.42451919874584243,0.08782602721816646,0.7368943365498017,0.1783548842989057,57,16.024980499208105,44,39.084523791393444
hierarchical_intelligent_no_fairness,C18,5,72.4,29.213695418416343,3.4,0.8,2.8,0.7483314773547883,0.6,0.4898979485566356,0.8333333333333334,0.13944333775567927,0.3,0.29154759474226505,0.8333333333333334,0.13944333775567927,0.5099235665774904,0.10230694022717893,0.45976892750437925,0.05474092911732802,0.7479176949941148,0.047361908167029156,45,20.189105973271822,44,36.41977484828812
hierarchical_intelligent_no_fairness,C19,5,53.8,21.664717861075413,3.2,3.54400902933387,2.2,2.6381811916545836,1,1.5491933384829668,0.4607142857142857,0.42142857142857143,0.65,0.43588989435406733,0.4607142857142857,0.42142857142857143,0.5588771595362756,0.06914391411219949,0.5386589326576999,0.12140000887501708,0.7742214488588832,0.16419605696518888,47.6,16.16910634512619,76.6,48.27670245573945
hierarchical_intelligent_no_fairness,C2,5,76.4,22.38392280186831,5.6,2.6532998322843198,4.4,3.1368774282716245,1.2,1.469693845669907,0.7333333333333334,0.27080128015453203,0.15,0.2,0.7333333333333334,0.27080128015453203,0.5858650438440219,0.03927282369017501,0.42771954588929345,0.12551560902156858,0.6859464128811021,0.14324938542432655,41,10.411532067856296,40.2,17.83704011320264
hierarchical_intelligent_no_fairness,C20,5,98.2,26.40757467091592,3.2,3.1240998703626617,2.8,2.7856776554368237,0.4,0.4898979485566356,0.7111111111111111,0.37581187833972807,0.45,0.458257569495584,0.7111111111111111,0.37581187833972807,0.6118265632430223,0.030261771555823998,0.6000834465289198,0.06128696763031784,0.8272672834979572,0.031388747734816314,42.4,18.778711350888802,83.8,32.43084951092092
hierarchical_intelligent_no_fairness,C3,5,58.8,18.214280112043955,2.8,1.6,2.4,1.2,0.4,0.4898979485566356,0.91,0.11135528725660043,0.5,0.27386127875258304,0.91,0.11135528725660043,0.5314800268144226,0.06552564936065787,0.49810186395060085,0.07000770736456668,0.812969503107734,0.09129237922814898,43.4,18.084247288731707,82.8,22.990432792794483
hierarchical_intelligent_no_fairness,C4,5,82.8,25.43540839066674,5.6,3.4985711369071804,4,3.521363372331802,1.6,0.4898979485566356,0.47285714285714286,0.3910843115947126,0.15,0.2,0.47285714285714286,0.3910843115947126,0.512343531826066,0.05401881494188358,0.4725530259717335,0.0491088488846581,0.6576145512117776,0.06846864604553328,55,19.88969582472291,47.8,39.280529527998986
hierarchical_intelligent_no_fairness,C5,5,64.8,17.16275036233995,4,3.40587727318528,3.4,2.939387691339814,0.6,0.8,0.51,0.42473521163190603,0.5,0.4183300132670378,0.51,0.42473521163190603,0.5844102277854324,0.04268519921469717,0.5960025195002308,0.08742303881525376,0.8024322481970448,0.09270120247799896,47.2,14.048487463068756,92.4,27.63765547219952
hierarchical_intelligent_no_fairness,C6,5,79,27.24701818548224,6.4,2.8,4.8,3.1240998703626617,1.6,1.3564659966250536,0.6805555555555556,0.3687231890232248,0.25,0.15811388300841897,0.6805555555555556,0.3687231890232248,0.5417364404121807,0.059261337171933194,0.4558850545854707,0.13092545878143405,0.6521446985942331,0.1811234973506774,55.4,12.737346662472527,48.8,19.913814300630605
hierarchical_intelligent_no_fairness,C7,5,85.8,27.117522010685267,1.6,1.624807680927192,0.8,0.9797958971132712,0.8,0.7483314773547883,0.23333333333333334,0.29059326290271154,0.75,0.3872983346207417,0.23333333333333334,0.29059326290271154,0.5267311757536163,0.0696135896972595,0.5363933980765682,0.08073967958970604,0.7265777918419506,0.11378047384113625,37.6,13.92264342716569,66,37.44329045369811
hierarchical_intelligent_no_fairness,C8,5,75,16.29723902997069,4.4,3.0066592756745814,3.4,3.0724582991474434,1,0.6324555320336759,0.6133333333333333,0.3531446036839741,0.2,0.4,0.6133333333333333,0.3531446036839741,0.5433842228242708,0.05382531445967922,0.5066507893199056,0.16768992522102963,0.7608712424642268,0.09287973922230071,51.6,18.05103875127412,77.8,34.33598695246723
