method,round,accuracy_mean,accuracy_std,loss_mean,loss_std,macro_precision_mean,macro_precision_std,macro_recall_mean,macro_recall_std,macro_f1_mean,macro_f1_std,weighted_f1_mean,weighted_f1_std,balanced_accuracy_mean,balanced_accuracy_std,worst_class_accuracy_mean,worst_class_accuracy_std,class_accuracy_std_mean,class_accuracy_std_std,selected_clients_mean,selected_clients_std,safe_clients_mean,safe_clients_std,client_uploads_mean,client_uploads_std,cloud_uploads_mean,cloud_uploads_std,payload_to_edge_scalars_mean,payload_to_edge_scalars_std,payload_to_cloud_scalars_mean,payload_to_cloud_scalars_std,payload_to_edge_bytes_mean,payload_to_edge_bytes_std,payload_to_cloud_bytes_mean,payload_to_cloud_bytes_std,total_payload_bytes_mean,total_payload_bytes_std,energy_proxy_mean,energy_proxy_std,mean_selected_latency_ms_mean,mean_selected_latency_ms_std,max_selected_latency_ms_mean,max_selected_latency_ms_std,mean_train_time_proxy_ms_mean,mean_train_time_proxy_ms_std,round_latency_proxy_ms_mean,round_latency_proxy_ms_std,filtered_updates_mean,filtered_updates_std,selection_fairness_mean,selection_fairness_std,selection_entropy_mean,selection_entropy_std,participation_gini_mean,participation_gini_std,top_20pct_selection_share_mean,top_20pct_selection_share_std,attack_clients_mean,attack_clients_std,blocked_adversarial_mean,blocked_adversarial_std,accepted_adversarial_mean,accepted_adversarial_std,blocked_benign_mean,blocked_benign_std,security_recall_mean,security_recall_std,filter_precision_mean,filter_precision_std,benign_retention_mean,benign_retention_std,mean_reference_cosine_mean,mean_reference_cosine_std,min_reference_cosine_mean,min_reference_cosine_std,communication_reduction_mean,communication_reduction_std,safe_client_ratio_mean,safe_client_ratio_std
hierarchical_intelligent_fedavg,6,0.8138888835906982,0.03565956888287176,0.6092291235923767,0.0951932840603915,0.8417902548047974,0.02770756796946926,0.8085108704375398,0.03703595461995435,0.8007932312880887,0.040296082231601714,0.8046086010711205,0.038686451352321766,0.8085108704375398,0.03703595461995435,0.38112554112554115,0.1263970226802875,0.19701950234575727,0.047496063552459424,8,0.0,8,0.0,8,0.0,2,0.0,19280,0.0,4820,0.0,77120,0.0,19280,0.0,96400,0.0,41.763086732060394,5.276326227901421,53.35,4.692680470690498,104.2,10.4,70.72,2.631015013260092,114.2,10.4,0,0.0,0.5192287914999194,0.034072425936425274,0.817833219738947,0.027704321554340213,0.52625,0.031029779603184773,0.49583333333333335,0.008333333333333326,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6105633208487908,0.015436839016492477,0.46855529628219195,0.08632835553148255,0.75,0.0,1.0,0.0
hierarchical_intelligent_fedavg,7,0.8394444465637207,0.023333334071296456,0.5703677713871003,0.08803970627569924,0.8552910178831127,0.050384858152346695,0.8357923560534712,0.021464940652196333,0.8228235992964874,0.03340922193682315,0.8251437276632473,0.031974898977629826,0.8357923560534712,0.021464940652196333,0.28754518416838254,0.2309481123259834,0.20698480127907135,0.06480821628154786,8,0.0,8,0.0,8,0.0,2,0.0,19280,0.0,4820,0.0,77120,0.0,19280,0.0,96400,0.0,39.63023626553453,3.3093333906565294,47.475,6.976478337958199,98.0,13.326664999166145,65.72800000000001,3.1130589457959217,108.0,13.326664999166145,0,0.0,0.5217909145470283,0.025165283158729578,0.8221045105491663,0.019536470756374102,0.5249999999999999,0.022160131510697945,0.49642857142857144,0.00714285714285714,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6121068793872081,0.022153314638507473,0.4908943822756509,0.04234173812886726,0.75,0.0,1.0,0.0
hierarchical_intelligent_fedavg,8,0.827222216129303,0.043475548349849145,0.5231673717498779,0.07016808650642628,0.8626995822640127,0.036266681096732735,0.8245902349659818,0.04414616721859686,0.8150074419649395,0.05654982493678018,0.8178095442844744,0.05338118694561681,0.8245902349659818,0.04414616721859686,0.3862325902733373,0.1948761306021247,0.1964339399372211,0.06402122612450566,8,0.0,8,0.0,8,0.0,2,0.0,19280,0.0,4820,0.0,77120,0.0,19280,0.0,96400,0.0,42.34795694622046,5.952159165846443,52.475,7.25663489504605,113.4,6.406246951218787,71.552,3.6266039210258385,123.4,6.406246951218787,0,0.0,0.5229667618238638,0.028708754558597727,0.8250383800318515,0.024791533452659806,0.5221875,0.02767698728185566,0.496875,0.00625,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5711430571619613,0.010112264522260325,0.411038553310189,0.06062471871325372,0.75,0.0,1.0,0.0
hierarchical_intelligent_fedavg,9,0.8394444465637207,0.03631989265037778,0.4813572704792023,0.08138090580401673,0.8598421281449734,0.05176023873423424,0.8309233726292851,0.03919937312917503,0.8260936777622484,0.04460679421666282,0.8306641663576948,0.041211120080384744,0.8309233726292851,0.03919937312917503,0.38392344497607656,0.2626457420236112,0.19273153092811396,0.07689502190125437,8,0.0,8,0.0,8,0.0,2,0.0,19280,0.0,4820,0.0,77120,0.0,19280,0.0,96400,0.0,44.243200946104345,5.509857013967005,43.85,8.304893135977126,95.4,12.690153663372245,68.64,2.9415642097360353,105.4,12.690153663372245,0,0.0,0.5211872784493877,0.028197153528498355,0.8236578499916715,0.02468972183742557,0.5236111111111111,0.02675909906398289,0.49722222222222223,0.005555555555555558,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5701965696650931,0.027174878240004342,0.42917180241853625,0.04785131770676077,0.75,0.0,1.0,0.0
hierarchical_intelligent_fedavg,10,0.8750000119209289,0.014380197573355678,0.39900110363960267,0.046040941591525275,0.8881122905234363,0.007455705366841682,0.8735343291364907,0.012539302081546739,0.8720478081053119,0.012076685528258307,0.8726255706084259,0.013730846167396516,0.8735343291364907,0.012539302081546739,0.5832793173424609,0.1052037206319629,0.12670124156579998,0.02597942404677136,8,0.0,8,0.0,8,0.0,2,0.0,19280,0.0,4820,0.0,77120,0.0,19280,0.0,96400,0.0,46.95412850069083,3.4492658017301103,53.825,7.868290792796107,107.2,16.92808317559906,69.056,3.3280000000000003,117.2,16.92808317559906,0,0.0,0.521869878236979,0.032615457253440276,0.8237458007233981,0.028137457080273272,0.5227499999999999,0.03138869223143902,0.4975,0.0050000000000000044,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5662016434009707,0.02521998401563931,0.43806228996694574,0.059006446940651304,0.75,0.0,1.0,0.0
hierarchical_intelligent_no_fairness,1,0.28388888835906984,0.08865245979107726,2.108263063430786,0.11471733480723398,0.2855070175206052,0.13448530580332888,0.27737332984755414,0.1031647076210156,0.19043626870279162,0.10360577561177998,0.19337966445358523,0.09673827319352868,0.27737332984755414,0.1031647076210156,0.0,0.0,0.3749046227524625,0.033369032707744106,8,0.0,7,0.6324555320336759,8,0.0,2,0.0,19280,0.0,4820,0.0,77120,0.0,19280,0.0,96400,0.0,39.012842767785465,6.091128426225917,56.975,3.955534097944297,107.0,11.541230437002806,69.888,4.282982138650594,117.0,11.541230437002806,1,0.6324555320336759,0.4,0.0,0.6941346394792774,0.0,0.5999999999999999,0.0,0.5,0.0,0,0.0,0,0.0,0,0.0,1,0.6324555320336759,0.0,0.0,0.0,0.0,0.875,0.07905694150420949,0.6783735600487751,0.017625280238241486,0.5383439523492853,0.02127123841964573,0.75,0.0,0.875,0.07905694150420949
hierarchical_intelligent_no_fairness,2,0.40944444537162783,0.06605272517059338,1.679769802093506,0.08923654276531409,0.38999510079331096,0.09592786990502479,0.40774435219407296,0.05696714033454764,0.31539061036080573,0.06648078041971266,0.31560041549010276,0.07781464133437699,0.40774435219407296,0.05696714033454764,0.0,0.0,0.40932906076662195,0.03559187076627745,8,0.0,8,0.0,8,0.0,2,0.0,19280,0.0,4820,0.0,77120,0.0,19280,0.0,96400,0.0,37.752589144843114,6.0889066077882505,54.075,5.225897052181567,106.4,10.307278981380101,72.8,1.3155075066300448,116.4,10.307278981380101,0,0.0,0.4712087912087912,0.01722718060858501,0.7635481034272052,0.01416896399595821,0.5625,0.015309310892394862,0.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7045299457117913,0.03717702220328631,0.5645780966392052,0.0497614089642582,0.75,0.0,1.0,0.0
hierarchical_intelligent_no_fairness,3,0.6016666710376739,0.0951379829349686,1.299231195449829,0.19738128128609592,0.602246525259582,0.12244467621723654,0.5980487998997517,0.0965126129629595,0.5387850879635611,0.10433706271391419,0.5402036793909155,0.10739669575529479,0.5980487998997517,0.0965126129629595,0.010256410256410256,0.020512820512820513,0.37574650377681507,0.026312471503049384,8,0.0,7.2,0.4,8,0.0,2,0.0,19280,0.0,4820,0.0,77120,0.0,19280,0.0,96400,0.0,41.53741380242745,4.932431263341239,51.5,1.6355427233796125,98.2,11.142710621747295,72.8,1.8604085572798235,108.2,11.142710621747295,0.8,0.4,0.5013899204244032,0.027252633278032647,0.7969500792585954,0.022143885203045895,0.5375000000000001,0.027763885414929457,0.5,0.0,0,0.0,0,0.0,0,0.0,0.8,0.4,0.0,0.0,0.0,0.0,0.9,0.05,0.7084930848997797,0.03506877224303157,0.5693394403241576,0.07407473283823468,0.75,0.0,0.9,0.05
hierarchical_intelligent_no_fairness,4,0.6822222113609314,0.0503567608066471,0.9634588479995727,0.10163526123318115,0.7235431974330541,0.05389887610959755,0.6767853673453516,0.042743271072583584,0.6313846084465944,0.0489116060255689,0.6321200674574162,0.05939340399458042,0.6767853673453516,0.042743271072583584,0.013333333333333332,0.02666666666666667,0.34801320421169357,0.03844279510501446,8,0.0,7.4,0.8,8,0.0,2,0.0,19280,0.0,4820,0.0,77120,0.0,19280,0.0,96400,0.0,37.67043749218317,5.518066844018504,54.2,4.433959855479073,107.4,4.923413450036469,69.47200000000001,2.1211921176545956,117.4,4.923413450036469,0.6,0.8,0.5194863702258816,0.025920467862673633,0.8133683517949409,0.017818135661171946,0.526875,0.022499999999999947,0.4875,0.015309310892394862,0,0.0,0,0.0,0,0.0,0.6,0.8,0.0,0.0,0.0,0.0,0.925,0.1,0.6798972744290105,0.03370364230600627,0.5899489633342674,0.051851779653335976,0.75,0.0,0.925,0.1
hierarchical_intelligent_no_fairness,5,0.7505555510520935,0.05472716428307735,0.7868399620056152,0.12042693955884291,0.7944988111712668,0.05359853609464921,0.7489926784364798,0.04999774594498506,0.7314827448255252,0.06218340269426745,0.7280732101189558,0.06697472149782639,0.7489926784364798,0.04999774594498506,0.1753349875930521,0.16711282552302173,0.2621345424359793,0.06405358766204036,8,0.0,7.8,0.4,8,0.0,2,0.0,19280,0.0,4820,0.0,77120,0.0,19280,0.0,96400,0.0,38.37376906258627,2.950359676478894,51.35,8.3962044996534,97.6,20.382345301755635,69.888,3.6266039210258394,107.6,20.382345301755635,0.2,0.4,0.5229406473662395,0.03381439521781314,0.820887811443492,0.026639211583595637,0.5209999999999999,0.03199999999999998,0.49,0.012247448713915901,0,0.0,0,0.0,0,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.975,0.05,0.6445348732794008,0.030558997911059767,0.5147122429778791,0.09425234699446379,0.75,0.0,0.975,0.05
hierarchical_intelligent_no_fairness,6,0.7944444298744202,0.03908680392881487,0.6390010952949524,0.09172896403863613,0.8230465409820805,0.051638491039460874,0.7885862758865858,0.03990837584829938,0.7768247779036124,0.04635846898035434,0.782084257381235,0.0432839394579885,0.7885862758865858,0.03990837584829938,0.2729227761485826,0.177833591645212,0.22534331605259333,0.05606854388931979,8,0.0,7.2,0.4,8,0.0,2,0.0,19280,0.0,4820,0.0,77120,0.0,19280,0.0,96400,0.0,41.79992050387915,5.661820509489455,52.075,4.857082457607653,104.2,10.4,72.8,5.684341886080802e-15,114.2,10.4,0.8,0.4,0.5253794408505688,0.03781937052045482,0.825729607266997,0.03310872278949656,0.5166666666666666,0.03805150018943623,0.4916666666666667,0.010206207261596566,0,0.0,0,0.0,0,0.0,0.8,0.4,0.0,0.0,0.0,0.0,0.9,0.05,0.602887322042698,0.02175139119812644,0.5015524506229795,0.03266165968787907,0.75,0.0,0.9,0.05
